image_id,aoi_name,BLUE,GREEN,RED,NIR,SWIR1,SWIR2,NDVI,NDTI,GNDVI,NDMI,NDWI,NGRDI,SAVI,BSI,EVI,AVI,MSI,GCI,OSAVI,MSAVI2,NLI,VARI,RVI,SOCI,RIPI,pixel_count,fcc
LANDSAT/LE07/C02/T1_L2/LE07_202032_20100521,projects/preprocesado-guillesrf/assets/deheson_O6_point,0.04949159147010765,0.08259283824793015,0.08866164935755107,0.3134964244135504,0.227446949522944,0.1301113830653773,0.5632279838503004,0.426624510080269,0.5843128384752819,0.17074195487512736,-0.5843128384752819,-0.02651396895415047,0.37421354582722854,-0.2635949888428455,0.38277089197773906,0.39961949702277433,0.7296836582430785,2.8970967588612053,0.4013096976670728,0.3548441036826806,0.06284030911860497,-0.03713968897577592,3.7643832551290717,7.093763817318691,0.20107903688555137,794,23.43744708528334
LANDSAT/LE07/C02/T1_L2/LE07_202032_20110508,projects/preprocesado-guillesrf/assets/atoquedo_point,0.04888015951622246,0.08216225805330242,0.08790224303302437,0.2650386032589805,0.22992245308516768,0.13570909942062573,0.5067923099438836,0.32896215241282417,0.5285919243092507,0.07392995610389957,-0.5285919243092507,-0.0267985162883472,0.3117485255557872,-0.17637865385522972,0.31206871549039117,0.34920768212384395,0.8703724327774868,2.281738749663185,0.3466322888447141,0.2850582333382174,-0.10146925994183967,-0.03578605283400081,3.1497899742119437,7.345312990810086,0.17647042314600248,680,35.1349310498449
LANDSAT/LE07/C02/T1_L2/LE07_202033_20110524,projects/preprocesado-guillesrf/assets/la_cana_point,0.06250413761247012,0.09896038120942802,0.10672256925147487,0.35137629779439494,0.24897168360125094,0.14294847340743352,0.5281790641268764,0.4204574710995593,0.553811348655233,0.16945084028234741,-0.553811348655233,-0.02754035571492967,0.3798464821561657,-0.25332235731710373,0.4030146830721764,0.42200771753814537,0.7371634915270587,2.6298104099884365,0.39161884610842856,0.36672269936655305,0.06917375139193754,-0.03808829859512473,3.5595488230115815,6.2277405434307,0.2290494335229349,676,1.6263855889764347
LANDSAT/LE07/C02/T1_L2/LE07_202033_20110524,projects/preprocesado-guillesrf/assets/la_ciervina_point,0.05517929523308468,0.07888807309885862,0.08932548216254639,0.22819511203678286,0.2499587915642898,0.16201281342874244,0.4383074435906358,0.17499510502897295,0.48611143997029843,-0.04267960588524401,-0.48611143997029843,-0.05977261450786674,0.2547514889171009,-0.06486303046646237,0.2575161892081874,0.3062957246072137,1.0987327997255587,1.9070713361513063,0.29094856410471476,0.22593567453742178,-0.26019973424561,-0.08871722924020731,2.590859034087904,7.974476766723417,0.15876029709966477,701,44.6783766659707
LANDSAT/LE07/C02/T1_L2/LE07_202032_20120408,projects/preprocesado-guillesrf/assets/atoquedo_point,0.04680410195383603,0.06909360619583019,0.0845020163640213,0.21375494721837413,0.25802422499169897,0.16424650115638695,0.43798649948757756,0.13834496678874317,0.5131299908825113,-0.08956324781723134,-0.5131299908825113,-0.09524511640434151,0.2429437603315853,-0.031267557749286384,0.23644616116825837,0.2929940421104656,1.2048168998066218,2.1343115453553985,0.2829408234107302,0.21302116319590972,-0.2908480713642342,-0.136389948235002,2.6114252233074358,8.509203634901823,0.14912848179119773,688,35.1349310498449
LANDSAT/LE07/C02/T1_L2/LE07_202032_20120408,projects/preprocesado-guillesrf/assets/deheson_W1_point,0.048244524684098546,0.06974076857718663,0.08512459090814849,0.20935864712800314,0.26696682321429405,0.17433318754889418,0.43152367490737836,0.10449421519887807,0.5050055303432867,-0.11539723547782446,-0.5050055303432867,-0.09292263841721266,0.234928716821441,-0.00913546094707306,0.2292190058589905,0.28684031589777337,1.266339466197348,2.06194802440477,0.2756076858882081,0.20482958970242632,-0.3115892811892032,-0.13499980423665958,2.5537600304516466,8.743614738433875,0.14724161901807578,757,35.41679980182189
LANDSAT/LE07/C02/T1_L2/LE07_202032_20120408,projects/preprocesado-guillesrf/assets/deheson_W4_point,0.0460103651058519,0.06761832335845659,0.07495744335876092,0.22442614055954013,0.23449679323348274,0.14371853934835307,0.5014887880990236,0.22397781766247057,0.5372988395981918,-0.02025772277729342,-0.5372988395981918,-0.04804909380846855,0.27966447804924083,-0.11117207246339061,0.28073678409328706,0.3133488662027898,1.0479377721365237,2.350970488693945,0.3249092090774609,0.2487992451248223,-0.19381583386623574,-0.07062133251501099,3.055737756378072,9.436954450495147,0.14969179195915025,772,38.30588688927696
LANDSAT/LE07/C02/T1_L2/LE07_202032_20120408,projects/preprocesado-guillesrf/assets/deheson_C5_point,0.049425847652189485,0.07075717664030601,0.08357927965034671,0.2086243780070936,0.2616719443104983,0.16815499126670314,0.43122573798023706,0.11603535785171794,0.4945017803172876,-0.10792756688218193,-0.4945017803172876,-0.07881784181568391,0.23669405574838825,-0.02127448600586547,0.2337975730954774,0.287266629768604,1.257607530460807,1.9969974169594285,0.277044898742509,0.20695485940082664,-0.3077171075700152,-0.11564894869296034,2.5811240981895356,8.711503838207857,0.14610182882872022,727,31.53895476521805
LANDSAT/LE07/C02/T1_L2/LE07_202032_20120307,projects/preprocesado-guillesrf/assets/deheson_O6_point,0.050853500493759515,0.07384358980935414,0.08529502959813459,0.2501326977506514,0.2579919187902899,0.16141955135098093,0.49368034573395736,0.22120679815251287,0.5430571000157005,-0.015685469764090736,-0.5430571000157005,-0.06478857804465808,0.294010183823366,-0.10915892621970717,0.2979623870120109,0.3326755349818986,1.0558907581720745,2.506076738352473,0.3312906939812527,0.26744229407547737,-0.14966323468732606,-0.09525073423736834,3.122078882893245,8.674461556567342,0.16771386367439337,720,23.43744708528334
LANDSAT/LE07/C02/T1_L2/LE07_202033_20120307,projects/preprocesado-guillesrf/assets/las_casillas_point,0.057047446723913695,0.07776270855380518,0.09289841021376957,0.2573088505578567,0.2870044235176728,0.17624045101744645,0.47134923989319966,0.18615008582421005,0.5345686940932508,-0.05646529559594986,-0.5345686940932508,-0.08420747627416103,0.28779737998574284,-0.07917063974874239,0.29430988576945316,0.33551323965756386,1.1248554763886358,2.3171873366189897,0.32037466226497013,0.2607358671978603,-0.1715059060042792,-0.1261826020678112,2.8054299449101707,8.435830489576517,0.17510363038581336,647,40.44555747299029
LANDSAT/LE07/C02/T1_L2/LE07_202032_20130529,projects/preprocesado-guillesrf/assets/deheson_W1_point,0.04747276799133754,0.07814249279484593,0.08933606698234654,0.28779154929672285,0.21823925730346785,0.12263778108182372,0.5247001166682397,0.4001992562892199,0.570304579179267,0.13452954070793177,-0.570304579179267,-0.06288104977935681,0.33727247658723425,-0.22627774193774802,0.337019424936372,0.3716887529063162,0.7780807667421444,2.7087322803536926,0.36718947672988755,0.3137927133784605,-0.04150861647797136,-0.0877588145106743,3.3007139923427133,6.974531106618833,0.18856380813953522,728,35.41679980182189
LANDSAT/LE07/C02/T1_L2/LE07_202032_20130529,projects/preprocesado-guillesrf/assets/deheson_W4_point,0.04686755486146701,0.0783449036511157,0.08577555453547456,0.30464679425417396,0.2119581567355055,0.11623891491875286,0.5668274199645212,0.4589151640816843,0.5940189115986274,0.18562588044787173,-0.5940189115986274,-0.03612688417201967,0.36947895379915097,-0.2844064441693083,0.37456290935643854,0.39276988904718346,0.6976715423684533,3.0028927611713025,0.3998682505330351,0.34859541113054726,0.053987486444412466,-0.0497270110285121,3.7924416786231574,7.405486964986811,0.19521117439482397,705,38.30588688927696
LANDSAT/LE07/C02/T1_L2/LE07_202032_20130529,projects/preprocesado-guillesrf/assets/deheson_C2_point,0.05278085626790753,0.08736112194107523,0.0998027220014241,0.31248179735115134,0.22843960547276349,0.12892535985353035,0.5150825166670955,0.4190758958552893,0.561582522075703,0.15778988056099177,-0.561582522075703,-0.06279424098471142,0.3489093354671536,-0.23560438101755332,0.351428070816824,0.39002260509589876,0.7435031016326004,2.624337613361676,0.3707603217392258,0.3285139890644131,-0.008722622538138533,-0.08739275316834257,3.2305527050394125,6.175172277151896,0.20614225967628808,725,21.885510905952902
LANDSAT/LE07/C02/T1_L2/LE07_202032_20130529,projects/preprocesado-guillesrf/assets/deheson_C5_point,0.044490566007993566,0.07793379089999553,0.08216245217586152,0.32689124246356266,0.18289802144074302,0.09332631850537555,0.5981996781110084,0.5565768015714586,0.6134587998524463,0.2831537471286331,-0.6134587998524463,-0.019232463316041472,0.40236936796903644,-0.3625515064395067,0.41170229472549763,0.41749414734548823,0.5692571034056346,3.256261565221036,0.42877774523956,0.38599791189600235,0.13160560401982088,-0.026049303766467573,4.165059501665847,7.233120682855458,0.20452684731971188,748,31.53895476521805
LANDSAT/LE07/C02/T1_L2/LE07_202032_20140430,projects/preprocesado-guillesrf/assets/la_ciervina_point,0.043124737884363516,0.06901437238819935,0.07185214230025573,0.2722181708039665,0.21938986075594002,0.12369389633880133,0.5743292400508454,0.36860545217323426,0.5884806304327017,0.10148483173508008,-0.5884806304327017,-0.015879059853542658,0.3518831481855231,-0.23241863259242573,0.3609939606833415,0.3675703556234717,0.8366361990689979,2.96561569641348,0.391696267883542,0.3282616222011115,0.0012010819400156735,-0.022638395602843277,3.926178554728193,8.889596949148865,0.17203515655211135,693,44.6783766659707
LANDSAT/LE07/C02/T1_L2/LE07_202032_20150401,projects/preprocesado-guillesrf/assets/la_villa_point,0.045953960965277374,0.07309484813525992,0.07374372758907626,0.2953623740449354,0.2361252074665252,0.1331089418639835,0.5988845925198265,0.3783529636211826,0.6020119982465661,0.1103008067929439,-0.6020119982465661,-0.002682490673452185,0.38134898561062075,-0.2459750241137401,0.3972854169081495,0.3921069990610043,0.8050445052289685,3.05718035689331,0.41741521185770214,0.3598620295316364,0.08140468187071129,-0.003811495029739009,4.064785048359619,8.66894098342788,0.18455305081700618,568,24.9708562115622
